1;-0.000363588;0.000116065;9.94839e-05;-0.000363588;0.000116064;9.94838e-05;0.0349769;0.0347456;0.0352594;0.0349769;0.0347456;0.0352595;0.808667;0.808665;0.808666;0.808667;0.808665;0.808666;0;0;0;0;0;0;
2;0.00203032;-0.0119463;-0.00545346;-0.00114424;0.0026881;0.00123448;0.097524;0.0968485;0.0850512;0.0988398;0.0222595;0.0476208;0.472296;0.472308;0.472301;0.472287;0.472372;0.472305;1;1;1;1;1;1;
3;-0.00151023;-0.0180421;-0.00588302;0.0135906;0.00012582;0.00708575;0.166815;0.156433;0.134864;0.202366;0.152238;0.157168;0.275844;0.275872;0.275838;0.275865;0.275902;0.27586;1;1;1;0;0;0.167481;
4;-0.00293905;-0.0193114;-0.00519291;0.0107837;-0.0051596;0.00465423;0.198349;0.192287;0.191774;0.207845;0.175112;0.169164;0.211618;0.219173;0.186993;0.235903;0.186576;0.19017;1;1;1;0.392871;0.588161;0.456429;
5;-0.00110486;-0.0172177;-0.00237361;0.00978727;-0.0046561;0.00483959;0.196053;0.191364;0.187403;0.210517;0.178972;0.174454;0.193843;0.206108;0.176088;0.246337;0.19451;0.19396;1;1;1;0.354478;0.59302;0.406798;
6;-0.000643037;-0.0166617;-0.00125884;0.00941696;-0.00416366;0.00505291;0.195649;0.194265;0.187112;0.207637;0.175139;0.171718;0.195384;0.2078;0.17928;0.241774;0.192081;0.189371;1;1;1;0.371009;0.653575;0.490875;
7;-0.000101289;-0.015724;-0.000332678;0.00960031;-0.00326852;0.00559463;0.195531;0.202585;0.187437;0.207192;0.172854;0.170573;0.195425;0.202665;0.179823;0.235765;0.18944;0.184982;1;1;1;0.389723;0.713288;0.546364;
8;0.000353824;-0.014861;0.000269866;0.0098544;-0.00263434;0.00600845;0.192807;0.203648;0.18517;0.207898;0.171573;0.171901;0.194878;0.198846;0.17921;0.232383;0.18955;0.18172;1;1;1;0.403817;0.776228;0.598679;
9;0.000323453;-0.014704;0.000313765;0.00973123;-0.00262387;0.0059502;0.189651;0.20336;0.182287;0.208991;0.171376;0.173566;0.193829;0.194646;0.178399;0.229657;0.189395;0.17918;1;1;1;0.410592;0.808719;0.588722;
10;0.000878182;-0.0137364;0.000967393;0.0107723;-0.00121712;0.00715046;0.18717;0.20393;0.179975;0.209253;0.169889;0.174346;0.194432;0.191584;0.178563;0.225551;0.188752;0.176116;1;1;1;0.418067;0.846014;0.57292;
11;-0.000247144;-0.0146086;-0.000104585;0.010949;-0.00113078;0.00732261;0.184167;0.203701;0.176533;0.210856;0.169279;0.17711;0.194119;0.187639;0.177766;0.2216;0.189063;0.173086;1;1;1;0.434163;0.635262;0.546713;
12;-0.00258162;-0.0141749;-0.0027842;0.0121959;-0.000458626;0.00832409;0.180284;0.20186;0.172548;0.211826;0.167784;0.178523;0.196744;0.183856;0.176284;0.21662;0.189947;0.172892;1;1;1;0.440903;0.913834;0.449291;
13;-0.0211191;0.00804642;-0.0178045;0.0199022;-0.000427871;0.0114562;0.200119;0.776228;0.190888;0.160501;0.12484;0.136963;0.202818;1.08918;0.169688;0.14306;0.136185;0.115424;0.264243;0;0.503525;0.431545;0.545684;0.14095;
14;-0.0364944;0.0301956;-0.0351112;0.0159911;-0.00795648;0.00526312;0.179282;0.4604;0.17329;0.176772;0.140844;0.148473;0.205909;0.636442;0.161432;0.13576;0.135665;0.125314;1;0;1;0.839568;0.60975;0.642476;
15;-0.0439454;0.0557156;-0.0441605;0.0192828;-0.00808089;0.00737714;0.209694;0.270014;0.201173;0.148797;0.120732;0.118789;0.215592;0.371763;0.159898;0.122879;0.119977;0.128747;1;0;1;0.992616;0.683645;0.539908;
16;-0.0603666;0.0739405;-0.0604192;0.0141326;-0.0147039;0.00337607;0.176612;0.168134;0.166139;0.179922;0.170846;0.144069;0.153665;0.223118;0.0934002;0.184267;0.161852;0.205829;1;0.753682;1;0.990111;0.332502;0.610665;
17;-0.0641836;0.0721692;-0.0649865;0.0657783;-0.0540667;0.0590933;0.197243;0.146546;0.157139;0.151358;0.150707;0.125564;0.11939;0.236109;0.0545483;0.192127;0.094528;0.202828;0.823654;0.959553;1;0.845184;0.425238;0.132365;
18;-0.0890505;0.0577;-0.0744811;0.0994025;-0.0938888;0.0954243;0.22775;0.137948;0.218642;0.0751655;0.132007;0.0670134;0.0811185;0.326128;0.0318555;0.178221;0.0552042;0.195247;1;0.969894;1;0.828875;0;0.93058;
19;-0.110163;0.0596954;-0.0703723;0.106824;-0.115588;0.0997461;0.255552;0.132162;0.264777;0.0244001;0.164875;0.0251089;0.0473787;0.368609;0.018605;0.201455;0.0322385;0.207378;0.87578;1;1;0.890463;0;1;
