1;-0.000363588;0.000116064;9.94838e-05;-0.000363588;0.000116064;9.94838e-05;0.0349769;0.0347456;0.0352595;0.0349769;0.0347456;0.0352595;0.808667;0.808665;0.808666;0.808667;0.808665;0.808666;0;0;0;0;0;0;
2;-0.000109301;0.000559335;0.00126573;0.00546425;0.00231499;0.00125665;0.15892;0.157063;0.170899;0.157858;0.164147;0.167611;0.472438;0.472441;0.472445;0.472463;0.472468;0.472452;1;1;1;1;1;1;
3;0.000100442;-0.000116741;0.0019154;0.00423676;0.00263906;0.000509804;0.0928964;0.0929516;0.102078;0.0921103;0.095955;0.0978044;0.275918;0.275924;0.275928;0.275935;0.27594;0.275928;0.438609;0.56772;1;0.50254;0.776167;0.69644;
4;0.000693408;-0.000702912;0.00200736;0.00183964;0.00221352;-0.000337049;0.0542271;0.0543165;0.0595956;0.0538264;0.0560188;0.0571471;0.16114;0.161146;0.161151;0.161153;0.161157;0.161146;0.565585;0.597006;0.794731;0.646699;0.6865;0.637144;
5;0.00128112;-0.00128656;0.00270644;0.0001982;0.00254868;-0.001073;0.0314163;0.0332314;0.0398417;0.033423;0.0373043;0.0336322;0.0941083;0.0941127;0.0941167;0.0941174;0.0941201;0.0941115;0.622007;0.680967;1;0.521365;0.662892;0.722685;
6;0.0018556;-0.0018587;0.00316191;-0.000991676;0.00299321;-0.00173402;0.0264617;0.0313516;0.0372082;0.0332893;0.0366915;0.0296333;0.0549616;0.0549643;0.0549676;0.0549673;0.0549695;0.0549636;0.718992;0.780036;1;0.50033;0.651606;0.816782;
7;0.00232699;-0.00232873;0.00341469;-0.00182241;0.00328475;-0.00225594;0.0229002;0.0302501;0.0345091;0.0308539;0.035163;0.0280953;0.0321;0.0321016;0.0321045;0.0321035;0.0321057;0.0321011;0.721856;0.820165;1;0.489587;0.677312;0.814912;
8;0.00249259;-0.00249354;0.0031278;-0.00219783;0.00305192;-0.00245103;0.0209806;0.0309246;0.0327938;0.0320744;0.0350577;0.0294123;0.0187488;0.0187495;0.0187524;0.0187508;0.0187533;0.0187492;0.742348;0.758262;1;0.487704;0.7009;0.802186;
9;0.00199409;-0.00199459;0.00236506;-0.00182189;0.00232076;-0.00196977;0.0195156;0.0294896;0.0310464;0.0329658;0.0343592;0.0299553;0.0109516;0.0109517;0.0109548;0.0109527;0.0109557;0.0109515;0.751694;0.73634;1;0.474022;0.725204;0.77611;
10;0.000269333;-0.000269562;0.000485978;-0.000168692;0.000460143;-0.000255056;0.0170498;0.02868;0.0285115;0.034518;0.0336246;0.0313911;0.0063983;0.00639739;0.0064011;0.00639849;0.00828948;0.00639753;0.778049;0.706593;1;0.461396;0.758356;0.754794;
11;-0.0034887;0.0034886;-0.00336227;0.00354755;-0.00337722;0.0034971;0.0151421;0.0289483;0.0258453;0.0369902;0.033425;0.0338772;0.00373929;0.00373735;0.00780468;0.00373866;0.00987364;0.00373787;0.806041;0.652803;1;0.449199;0.79188;0.735704;
12;-0.0103371;0.010337;-0.0102632;0.0103715;-0.0102719;0.0103421;0.0129827;0.0288839;0.0236119;0.0391803;0.0334933;0.0360639;0.00354848;0.00218362;0.00785329;0.00218519;0.0108223;0.0021845;0.827628;0.589525;1;0.437556;0.821828;0.712191;
13;-0.0214948;0.0214948;-0.0214517;0.021515;-0.0214567;0.0214978;0.0134118;0.0293933;0.0230731;0.0396952;0.032581;0.0358321;0.00336078;0.00127617;0.00847873;0.00127794;0.0121345;0.0012773;0.832544;0.520914;1;0.434493;0.829246;0.70208;
14;-0.0380493;0.0380492;-0.0380241;0.0380611;-0.0380269;0.0380511;0.0150692;0.0286183;0.0248427;0.0378072;0.0333665;0.0337016;0.002856;0.000746598;0.00594244;0.000748284;0.00935706;0.000747659;0.810824;0.448243;1;0.449452;0.79225;0.723715;
15;-0.060302;0.0603019;-0.0602873;0.060309;-0.0602889;0.0603031;0.021509;0.0276223;0.0324471;0.0284742;0.0329583;0.026032;0.00167016;0.00394954;0.00599009;0.00186624;0.00546772;0.00132076;0.728269;0.586172;1;0.495006;0.497151;0.814713;
16;-0.0867326;0.0867325;-0.086724;0.0867367;-0.0867248;0.0867333;0.0396998;0.0273848;0.0498739;0.0131584;0.0353628;0.0112966;0.000976362;0.0134399;0.00350039;0.00615718;0.00319403;0.00710151;0.502656;0.852738;0.865055;0.607838;0.371845;1;
17;-0.113117;0.113117;-0.113112;0.11312;-0.113113;0.113118;0.0560616;0.012503;0.0620053;-0.0251874;0.0535287;-0.0262563;0.000569899;0.0221812;0.00204491;0.00877682;0.00186493;0.00939465;0;1;0.532683;0.567991;0;1;
18;-0.1328;0.1328;-0.132797;0.132801;-0.132797;0.1328;0.0943046;-0.0542475;0.0977757;-0.0762709;0.0928255;-0.0768896;0.000332447;0.0339782;0.00119383;0.00515117;0.00108874;0.0126029;0;1;0;0.502503;0;1;
19;-0.138312;0.138312;-0.13831;0.138312;-0.13831;0.138312;0.142857;-0.119451;0.144884;-0.132322;0.141993;-0.132679;0.000193767;0.0198484;0.000696813;0.00301009;0.000635401;0.00736318;0;1;0;0.509308;0;1;
20;-0.123566;0.123567;-0.123565;0.123567;-0.123566;0.123567;0.185552;-0.171872;0.186736;-0.179398;0.185048;-0.179602;0.000112731;0.0115941;0.000406509;0.00175904;0.000370616;0.00430174;0;1;0;0.519943;0;1;
21;-0.0843851;0.0843858;-0.0843845;0.0843855;-0.0843847;0.0843854;0.214684;-0.193011;0.215375;-0.211087;0.214389;-0.211204;6.53882e-05;0.0067716;0.000236953;0.0010278;0.000215943;0.00251268;0;1;0;0.537728;0;1;
22;-0.0173045;0.0173055;-0.0173042;0.0173049;-0.0173044;0.0173048;0.230393;-0.186354;0.230797;-0.228291;0.230221;-0.217927;3.76741e-05;0.00395491;0.000137867;0.000600315;0.000125598;0.00146722;0;1;0;0.579402;0;1;
23;0.0725457;-0.0725444;0.0725459;-0.0725454;0.0725457;-0.0725454;0.228889;-0.163546;0.229294;-0.210248;0.229205;-0.207396;2.14895e-05;0.00231028;7.99878e-05;0.000350424;7.28247e-05;0.000856809;0;1;0;0.620084;0;1;
24;0.159619;-0.159618;0.159619;-0.159619;0.159619;-0.159619;0.194909;-0.13351;0.195248;-0.1698;0.195879;-0.176927;1.22558e-05;0.00953704;4.64115e-05;-0.000451348;4.20149e-05;-0.00058768;0;1;0;0.728513;0;1;
25;0.22249;-0.22249;0.222491;-0.22249;0.22249;-0.22249;0.148273;-0.0783009;0.149297;-0.122384;0.184076;-0.143987;6.60896e-06;0.0222577;2.65598e-05;0.00690694;2.40386e-05;-0.000342365;0;1;0;0.982813;0;1;
26;0.261128;-0.261128;0.261128;-0.261128;0.261128;-0.261128;0.135603;-0.0109527;0.139981;-0.0634323;0.161835;-0.101834;3.4715e-06;0.028454;1.50658e-05;0.0125058;1.35314e-05;0.00109177;0;1;0;1;0;0.723263;
27;0.282492;-0.282494;0.282493;-0.282493;0.282493;-0.282493;0.109655;0.0406989;0.11221;0.0187004;0.124972;-0.0326534;0.00107917;0.0305402;8.42958e-06;0.0431422;7.42269e-06;0.0119407;0.468996;1;0;1;0;0.838867;
28;0.292154;-0.292155;0.292154;-0.292155;0.292154;-0.292155;0.0621205;0.0596386;0.0636122;0.0609231;0.0710644;0.0577609;0.00859014;0.0178403;0.026775;0.0251998;0.0147424;0.0340313;0.518458;1;1;0.50197;0.591688;1;
29;0.292495;-0.293005;0.29273;-0.292731;0.292831;-0.29273;-0.00800101;0.0791092;-0.00711874;0.0798597;-0.00276306;0.078013;0.00501866;0.0104183;0.0231867;0.0147164;0.0297615;0.0198739;0.454124;0;1;0;1;0;
30;0.283628;-0.283926;0.283765;-0.283765;0.283824;-0.283765;-0.0897424;0.131271;-0.0892178;0.131709;-0.0866702;0.130631;0.00293265;0.00608382;0.0174012;0.00859393;0.0273045;0.0116059;0.452348;0;1;0;1;0;
31;0.263295;-0.26347;0.263376;-0.263376;0.26341;-0.263376;-0.158766;0.18302;-0.158453;0.183276;-0.156961;0.182646;0.00171388;0.00355249;0.0101652;0.00501839;0.01595;0.00677739;0.661477;0;1;0;1;0;
32;0.231763;-0.231865;0.23181;-0.23181;0.23183;-0.23181;-0.204779;0.218944;-0.204591;0.219093;-0.203716;0.218726;0.00100146;0.00207416;0.00593726;0.00293024;0.00931651;0.00395749;0.709712;0;1;0;1;0;
33;0.189522;-0.189582;0.18955;-0.18955;0.189562;-0.18955;-0.231889;0.240162;-0.231775;0.24025;-0.204899;0.240035;0.000584762;0.00121078;0.00346701;0.00171074;0.00544078;0.00231065;0.754312;0;1;0;1;0;
34;0.133916;-0.13395;0.133932;-0.133932;0.133939;-0.133932;-0.246143;0.250976;-0.230108;0.251027;-0.202073;0.250901;0.000341098;0.000706551;0.00202401;0.000998515;0.00317734;0.00134885;0.791438;0;1;0;1;0;
35;0.0591745;-0.0591948;0.059184;-0.0591839;0.0591883;-0.0591839;-0.239389;0.250235;-0.22486;0.248792;-0.192014;0.249109;0.000198561;0.000412074;0.00118148;0.000582575;0.00185558;0.000787171;0.841873;0;1;0;1;0;
36;-0.0359236;0.0359117;-0.0359181;0.0359182;-0.0359153;0.0359182;-0.21898;0.225874;-0.212866;0.235932;-0.172731;0.235786;0.000115601;0.000240097;0.00068966;0.00033967;0.00108418;0.00045915;0.934944;0;1;0;1;0;
37;-0.132211;0.132204;-0.132208;0.132208;-0.132206;0.132208;-0.183795;0.202714;-0.191388;0.200562;-0.1471;0.20023;-0.000664514;0.000139698;-0.000283004;0.000198001;0.00329356;0.000267768;1;0;1;0;1;0;
38;-0.205022;0.205018;-0.20502;0.205021;-0.205019;0.205021;-0.133461;0.168825;-0.155452;0.174424;-0.0878195;0.174084;-0.000387144;8.10786e-05;-0.000164735;0.000115034;0.0196833;0.000155759;1;0;0.956716;0;1;0;
